j2p,k_over_pi,k,sector,band,gap,D,chi_tm,lattice,quality,source_job,quality_note,source_path,checkpoint,source_sha256
0.5,0.16666666666666666,0.5235987755982988,trivial,2,0.7133870620456862,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.16666666666666666,0.5235987755982988,trivial,3,0.7517345307091419,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.16666666666666666,0.5235987755982988,trivial,4,0.9965558209913142,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.16666666666666666,0.5235987755982988,trivial,5,1.0282306276229058,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.16666666666666666,0.5235987755982988,trivial,6,1.0871650855041928,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.16666666666666666,0.5235987755982988,trivial,7,1.1949097390261652,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.16666666666666666,0.5235987755982988,trivial,8,1.207423436776935,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.16666666666666666,0.5235987755982988,trivial,9,1.3120545157447903,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.16666666666666666,0.5235987755982988,trivial,10,1.3230331063947853,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.25,0.7853981633974483,trivial,1,0.8011418538800895,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.25,0.7853981633974483,trivial,2,0.8115161957081797,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.25,0.7853981633974483,trivial,3,0.8327721859362598,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.25,0.7853981633974483,trivial,4,1.0799755543460214,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.25,0.7853981633974483,trivial,5,1.1560829446783736,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.25,0.7853981633974483,trivial,6,1.1624212927979956,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.25,0.7853981633974483,trivial,7,1.2466809944558224,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.25,0.7853981633974483,trivial,8,1.3655620365768764,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.25,0.7853981633974483,trivial,9,1.370123106643237,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.25,0.7853981633974483,trivial,10,1.395485066534643,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.3333333333333333,1.0471975511965976,trivial,1,0.8636205749337651,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.3333333333333333,1.0471975511965976,trivial,2,0.8673160440302787,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.3333333333333333,1.0471975511965976,trivial,3,0.8735131242031473,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.3333333333333333,1.0471975511965976,trivial,4,1.138074586388199,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.3333333333333333,1.0471975511965976,trivial,5,1.173494081642589,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.3333333333333333,1.0471975511965976,trivial,6,1.1780366811793685,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.3333333333333333,1.0471975511965976,trivial,7,1.2248645495037576,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.3333333333333333,1.0471975511965976,trivial,8,1.3659189221603834,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.3333333333333333,1.0471975511965976,trivial,9,1.3787624862644186,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.3333333333333333,1.0471975511965976,trivial,10,1.4229618280957939,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.4166666666666667,1.3089969389957472,trivial,1,0.8891515573440464,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.4166666666666667,1.3089969389957472,trivial,2,0.8955316193698624,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.4166666666666667,1.3089969389957472,trivial,3,0.8955417649148675,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.4166666666666667,1.3089969389957472,trivial,4,1.113316115256318,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.4166666666666667,1.3089969389957472,trivial,5,1.1858394810272734,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.4166666666666667,1.3089969389957472,trivial,6,1.2291245738160947,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.4166666666666667,1.3089969389957472,trivial,7,1.271393613665091,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.4166666666666667,1.3089969389957472,trivial,8,1.2842404345361635,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.4166666666666667,1.3089969389957472,trivial,9,1.350631252872084,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.4166666666666667,1.3089969389957472,trivial,10,1.3976239433129138,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.5,1.5707963267948966,trivial,1,0.8170515574948638,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.5,1.5707963267948966,trivial,2,0.8938442192179068,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.5,1.5707963267948966,trivial,3,0.9038097399707459,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.5,1.5707963267948966,trivial,4,0.9144738774846262,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.5,1.5707963267948966,trivial,5,1.0627725262626053,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.5,1.5707963267948966,trivial,6,1.1225065653380233,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.5,1.5707963267948966,trivial,7,1.1512014783778293,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.5,1.5707963267948966,trivial,8,1.2111538586986,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.5,1.5707963267948966,trivial,9,1.2478869197672056,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.5,1.5707963267948966,trivial,10,1.2857053561759195,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.5833333333333334,1.8325957145940461,trivial,1,0.5512050432109704,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
0.5,0.5833333333333334,1.8325957145940461,trivial,2,0.8581716861528923,8,256,merge,original-eigsolve,43368479,Fresh environment converged below 1e-6; original one-cycle Arnoldi semantics returned ten finite levels at every momentum.,D:\1 - research\1.24 - Honeycomb_J1J2\hpc\rendered\2026-07-16_1356_bsc_J1J2p05_merge_D8chi256_freshenv1e6_TM_orig_k0_pi12_pi\synced_final\D8\TM_spectrum\trivial\spectrum_k0_pi12_pi_orig_eig.csv,/gpfs/projects/ehpc670/data/J1J2p_Honeycomb_merge(S=0.5,
